🇨🇳央视频道🇨🇳,#genre#
🛰️卫视频道🛰️,#genre#
🇭🇰港澳台🇭🇰,#genre#
🏆体育频道🏅,#genre#
🐞少儿频道🐞,#genre#
🐸纪录片🐸,#genre#
🥝精选电影🥝,#genre#

CCTV2,https://live.goodiptv.club/api/bestv.php?id=cctv2hd8m/8000000
CCTV2,http://223.72.19.116:4022/rtp/239.3.1.60:8084
CCTV2,http://14.212.185.27:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://alvin.ergotron.net:8000/udp/239.77.1.158:5146
CCTV2,http://122.224.232.218:8888/rtp/233.50.201.119:5140
CCTV2,http://14.121.146.11:554/udp/239.77.1.158:5146
CCTV2,http://218.3.138.25:1111/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://183.0.186.131:9900/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://14.212.185.27:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://14.121.146.11:30001/udp/239.253.43.17:5146
CCTV2,http://202.102.201.244:40022/rtp/238.1.78.235:7752
CCTV2,http://113.206.114.34:8005/udp/225.0.4.132:7980
CCTV2,http://124.228.160.94:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://118.254.201.216:8888/udp/239.76.246.152:1234
CCTV2,http://221.217.54.227:4022/rtp/239.3.1.60:8084
CCTV2,http://14.121.146.11:30001/udp/239.77.0.137:5146
CCTV2,http://14.121.146.11:554/udp/239.77.0.137:5146
CCTV2,http://14.121.146.11:30001/udp/239.77.1.158:5146
CCTV2,http://124.228.160.94:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://118.254.201.216:8888/udp/239.76.253.152:9000
CCTV2,http://125.76.177.115:8888/rtp/239.112.205.78:5140
CCTV2,http://webmail.axxe.top:4022/rtp/239.3.1.60:8084
CCTV2,http://218.3.138.25:1111/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://223.10.57.255:8085/udp/239.1.1.8:8008
CCTV2,http://223.10.25.194:8083/udp/239.1.1.8:8008
CCTV2,http://27.10.72.127:8003/udp/225.0.4.132:7980
CCTV2,http://60.220.167.244:8083/rtp/226.0.2.154:9144
CCTV2,http://171.116.192.232:8082/rtp/226.0.2.154:9144
CCTV2,http://223.10.25.194:8082/udp/239.1.1.8:8008
CCTV2,http://27.10.72.127:8002/udp/225.0.4.132:7980
CCTV2,http://124.165.251.82:9999/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://120.211.119.222:809/hls/2/index.m3u8
CCTV2,http://1.202.9.192:8888/udp/225.1.8.102:8004
CCTV2,http://opdf.top:8088/udp/239.81.0.14:4056
CCTV2,http://183.92.4.163:4000/udp/228.0.0.2:6108
CCTV2,http://223.10.25.194:8084/udp/239.1.1.8:8008
CCTV2,http://iku.sunnyli.link:4144/udp/239.252.220.183:5140
CCTV2,http://27.10.72.127:8001/udp/225.0.4.132:7980
CCTV2,http://121.57.45.75:8888/udp/239.29.0.116:5000
CCTV2,http://171.116.192.232:8085/rtp/226.0.2.154:9144
CCTV2,http://221.213.92.209:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://218.241.192.50:8808/rtp/239.3.1.60:8084
CCTV2,http://223.112.219.174:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://120.234.5.29:6000/udp/239.20.0.197:2192
CCTV2,http://116.116.119.83:9999/udp/239.125.2.65:4120
CCTV2,http://223.159.8.219:8099/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://111.14.181.15:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://opdf.top:8088/udp/239.81.0.115:4056
CCTV2,https://live.goodiptv.club/api/bestv.php?id=cctv2hd8m/8000000
CCTV2,https://live.goodiptv.club/api/bestv.php?id=cctv2hd8m/8000000
CCTV2,http://mail.petzhu.top:7000/rtp/239.254.200.158:6000
CCTV2,http://113.101.119.76:808/hls/115/index.m3u8
CCTV2,http://nnth.7766.org:85//tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://cdn.jdshipin.com:8880/ysp.php?id=cctv2
CCTV2,http://113.57.103.216:9000/tsfile/live/0002_1.m3u8
CCTV2,http://223.112.219.174:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://mdxgh.tpddns.cn:88/mdxgh/cctv2
CCTV2,http://124.128.73.58:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV2,http://dms.yryyj.site:8188/udp/239.76.246.152:1234
CCTV2,http://183.0.186.131:9900/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,https://live.goodiptv.club/api/bestv.php?id=cctv38m/8000000
CCTV3,http://223.72.19.116:4022/rtp/239.3.1.172:8001
CCTV3,http://111.14.181.15:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://14.212.185.27:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://alvin.ergotron.net:8000/udp/239.77.0.169:5146
CCTV3,http://14.121.146.11:554/udp/239.77.0.169:5146
CCTV3,http://202.102.201.244:40022/rtp/238.1.78.170:7232
CCTV3,http://122.224.232.218:8888/rtp/233.50.201.196:5140
CCTV3,http://14.121.146.11:30001/udp/239.77.0.175:5146
CCTV3,http://183.0.186.131:9900/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://183.0.186.131:9900/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://61.136.67.238:50085/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://14.121.146.11:30001/udp/239.77.0.169:5146
CCTV3,http://36.249.151.138:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://118.254.201.216:8888/udp/239.76.246.153:1234
CCTV3,http://14.121.146.11:554/udp/239.77.0.175:5146
CCTV3,http://webmail.axxe.top:4022/rtp/239.3.1.172:8001
CCTV3,http://124.228.160.94:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://118.254.201.216:8888/udp/239.76.253.153:9000
CCTV3,http://iku.sunnyli.link:4144/udp/239.252.219.252:5140
CCTV3,http://223.10.57.255:8085/udp/239.1.1.9:8009
CCTV3,http://125.76.177.115:8888/rtp/239.112.205.221:5140
CCTV3,http://171.8.246.164:808/hls/3/index.m3u8
CCTV3,http://223.10.25.194:8083/udp/239.1.1.9:8009
CCTV3,http://27.10.72.127:8003/udp/225.0.4.142:7980
CCTV3,http://60.220.167.244:8083/rtp/226.0.2.208:9576
CCTV3,http://106.59.3.3:55555/udp/239.200.200.18:9008
CCTV3,http://183.92.4.163:4000/udp/228.0.0.156:7156
CCTV3,http://223.10.25.194:8082/udp/239.1.1.9:8009
CCTV3,http://171.116.192.232:8082/rtp/226.0.2.208:9576
CCTV3,http://171.116.192.232:8085/rtp/226.0.2.208:9576
CCTV3,http://1.202.9.192:8888/udp/225.1.8.92:8000
CCTV3,http://124.228.160.94:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://36.249.151.138:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://111.126.95.74:808/hls/103/index.m3u8
CCTV3,http://110.7.129.188:8096/tsfile/live/0003_1.m3u8
CCTV3,http://118.248.172.59:8088/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://221.217.54.227:4022/rtp/239.3.1.172:8001
CCTV3,http://123.138.216.44:9902/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://iku.sunnyli.link:4144/udp/239.252.220.193:5140
CCTV3,http://223.10.25.194:8084/udp/239.1.1.9:8009
CCTV3,http://123.138.216.44:9902/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://124.128.73.58:9901/tsfile/live/0003_1.m3u8?key=txiptv
CCTV3,http://223.159.8.219:8099/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://221.213.92.209:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://218.241.192.50:8808/rtp/239.3.1.172:8001
CCTV3,http://dms.yryyj.site:8188/udp/239.76.246.153:1234
CCTV3,http://14.212.185.27:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://120.234.5.29:6000/udp/239.20.0.28:3292
CCTV3,http://27.10.72.127:8002/udp/225.0.4.142:7980
CCTV3,http://home.huaz.site:4000/udp/239.21.2.45:5002
CCTV3,http://opdf.top:8088/udp/239.81.0.231:4056
CCTV3,http://cdn.jdshipin.com:8880/ysp.php?id=cctv3
CCTV3,http://mail.petzhu.top:7000/rtp/239.254.200.159:6000
CCTV3,http://113.206.114.34:8005/udp/225.0.4.142:7980
CCTV3,https://live.goodiptv.club/api/bestv.php?id=cctv38m/8000000
CCTV3,https://live.goodiptv.club/api/bestv.php?id=cctv38m/8000000
CCTV3,http://27.10.72.127:8001/udp/225.0.4.142:7980
CCTV3,http://61.184.128.243:1111/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://1b6467f415.iok.la:9931/tsfile/live/1022_1.m3u8
CCTV4,https://live.goodiptv.club/api/bestv.php?id=cctv4hd8m/8000000
CCTV4,http://111.14.181.15:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://223.72.19.116:4022/rtp/239.3.1.105:8092
CCTV4,http://14.121.146.11:30001/udp/239.77.0.78:5146
CCTV4,http://alvin.ergotron.net:8000/udp/239.77.1.163:5146
CCTV4,http://61.136.67.238:50085/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://14.121.146.11:554/udp/239.77.1.166:5146
CCTV4,http://14.121.146.11:554/udp/239.77.0.78:5146
CCTV4,http://122.224.232.218:8888/rtp/233.50.201.4:5140
CCTV4,http://202.102.201.244:40022/rtp/238.1.78.236:7760
CCTV4,http://118.254.201.216:8888/udp/239.76.246.96:1234
CCTV4,http://118.254.201.216:8888/udp/239.76.253.154:9000
CCTV4,http://183.0.186.131:9900/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://14.212.185.27:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://118.254.201.216:8888/udp/239.76.253.95:9000
CCTV4,http://27.10.72.127:8001/udp/225.0.4.176:7980
CCTV4,http://221.217.54.227:4022/rtp/239.3.1.213:4220
CCTV4,http://27.10.72.127:8002/udp/225.0.4.176:7980
CCTV4,http://113.101.119.76:808/hls/58/index.m3u8
CCTV4,http://221.217.54.227:4022/rtp/239.3.1.105:8092
CCTV4,http://118.254.201.216:8888/udp/239.76.246.95:1234
CCTV4,http://118.254.201.216:8888/udp/239.76.245.195:1234
CCTV4,http://118.254.201.216:8888/udp/239.76.253.96:9000
CCTV4,http://113.110.72.52:8090/hls/58/index.m3u8
CCTV4,http://27.10.72.127:8003/udp/225.0.4.176:7980
CCTV4,http://113.206.114.34:8005/udp/225.0.4.176:7980
CCTV4,http://223.10.25.194:8083/udp/239.1.1.10:8010
CCTV4,http://60.220.167.244:8083/rtp/226.0.2.156:9160
CCTV4,http://106.59.3.3:55555/udp/239.200.201.181:4220
CCTV4,http://221.217.54.227:4022/rtp/239.3.1.214:4220
CCTV4,http://125.76.177.115:8888/rtp/239.112.205.202:5140
CCTV4,http://223.10.25.194:8082/udp/239.1.1.10:8010
CCTV4,http://183.92.4.163:4000/udp/228.0.0.143:7143
CCTV4,http://118.254.201.216:8888/udp/239.76.246.154:1234
CCTV4,http://124.128.73.58:9901/tsfile/live/0004_1.m3u8?key=txiptv
CCTV4,http://61.136.67.238:50085/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://36.46.99.23:8008/rtp/239.112.205.202:5140
CCTV4,http://124.228.160.94:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://opdf.top:8088/udp/239.81.0.16:4056
CCTV4,http://124.228.160.94:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://106.59.3.3:55555/udp/239.200.201.180:4220
CCTV4,http://1.202.9.192:8888/udp/225.1.8.104:8216
CCTV4,http://223.10.57.255:8085/udp/239.1.1.10:8010
CCTV4,http://118.248.172.59:8088/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://111.126.95.74:808/hls/104/index.m3u8
CCTV4,http://223.10.25.194:8084/udp/239.1.1.10:8010
CCTV4,http://110.7.129.188:8096/tsfile/live/0004_1.m3u8
CCTV4,http://iku.sunnyli.link:4144/udp/239.252.220.184:5140
CCTV4,http://221.213.92.209:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://121.57.45.75:8888/udp/239.29.1.142:5000
CCTV4,http://121.57.45.75:8888/udp/239.29.0.87:5000
CCTV4,http://123.138.216.44:9902/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://59.48.75.130:3052/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://171.116.192.232:8085/rtp/226.0.2.156:9160
CCTV4,http://123.138.216.44:9902/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://dms.yryyj.site:8188/udp/239.76.245.195:1234
CCTV4,http://218.241.192.50:8808/rtp/239.3.1.105:8092
CCTV4,http://171.116.192.232:8082/rtp/226.0.2.156:9160
CCTV4,http://cdn.jdshipin.com:8880/ysp.php?id=cctv4
CCTV4,http://116.116.119.83:9999/udp/239.125.2.197:4120
CCTV4,http://dms.yryyj.site:8188/udp/239.76.246.154:1234
CCTV4,http://120.234.5.29:6000/udp/239.20.0.16:3340
CCTV4,http://116.116.119.83:9999/udp/239.125.2.64:4120
CCTV4,http://116.116.119.83:9999/udp/239.125.2.196:4120
CCTV4,http://webmail.axxe.top:4022/rtp/239.3.1.105:8092
CCTV4,http://nnth.7766.org:85//tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,https://live.goodiptv.club/api/bestv.php?id=cctv4hd8m/8000000
CCTV4,http://opdf.top:8088/udp/239.81.0.96:4056
CCTV4,http://220.164.192.48:50085/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
